   0.44986899E-002   0.81821810E-003   0.28807858E-003   0.28543375E+000   0.15592987E+000   0.53973673E-001   0.69709833E+000  -0.18263693E+000  -0.12607722E+000   0.28458690E+000  -0.89585240E+000  -0.38853650E+000   0.33492039E-001  -0.13190252E+001  -0.60585290E+000  -0.53684147E+001  -0.89493442E+000  -0.25273365E+000   0.78623929E+001   0.46393183E+001   0.15777608E+001  -0.18263169E+002  -0.11992012E+001  -0.26645051E+000  -0.16028865E+002  -0.23957013E+002  -0.94068755E+001  -0.30480111E+002  -0.90352654E+000   0.89009005E+001
   0.44982675E-002   0.82337201E-003   0.29029812E-003   0.26458199E+000   0.17712349E+000   0.67457247E-001   0.70281028E+000  -0.16491522E+000  -0.11846799E+000   0.30080453E+000  -0.89143088E+000  -0.38661911E+000   0.48012185E-001  -0.13174679E+001  -0.60553244E+000  -0.53672205E+001  -0.90143612E+000  -0.25554988E+000   0.78591448E+001   0.46436363E+001   0.15796834E+001  -0.18262938E+002  -0.12029631E+001  -0.26810140E+000  -0.16026220E+002  -0.23958509E+002  -0.94075535E+001  -0.30479786E+002  -0.90667003E+000   0.88998217E+001
   0.44978385E-002   0.82852398E-003   0.29251691E-003   0.24141339E+000   0.19674472E+000   0.80341486E-001   0.70798551E+000  -0.14706612E+000  -0.11076749E+000   0.31693872E+000  -0.88675811E+000  -0.38459276E+000   0.62528112E-001  -0.13157831E+001  -0.60515335E+000  -0.53660166E+001  -0.90793616E+000  -0.25836565E+000   0.78558938E+001   0.46479524E+001   0.15816054E+001  -0.18262707E+002  -0.12067249E+001  -0.26975227E+000  -0.16023576E+002  -0.23960004E+002  -0.94082315E+001  -0.30479460E+002  -0.90981351E+000   0.88987428E+001
   0.44974029E-002   0.83367407E-003   0.29473498E-003   0.21606155E+000   0.21455863E+000   0.92487032E-001   0.71261987E+000  -0.12910333E+000  -0.10298161E+000   0.33298492E+000  -0.88183539E+000  -0.38245803E+000   0.77038403E-001  -0.13139706E+001  -0.60471553E+000  -0.53648029E+001  -0.91443455E+000  -0.26118094E+000   0.78526399E+001   0.46522669E+001   0.15835268E+001  -0.18262475E+002  -0.12104867E+001  -0.27140313E+000  -0.16020931E+002  -0.23961499E+002  -0.94089093E+001  -0.30479135E+002  -0.91295699E+000   0.88976639E+001
   0.44969607E-002   0.83882236E-003   0.29695236E-003   0.18870141E+000   0.23034184E+000   0.10375643E+000   0.71670962E+000  -0.11104060E+000  -0.95116292E-001   0.34893859E+000  -0.87666408E+000  -0.38021551E+000   0.91541632E-001  -0.13120303E+001  -0.60421888E+000  -0.53635794E+001  -0.92093127E+000  -0.26399575E+000   0.78493831E+001   0.46565796E+001   0.15854476E+001  -0.18262242E+002  -0.12142484E+001  -0.27305397E+000  -0.16018286E+002  -0.23962994E+002  -0.94095870E+001  -0.30478809E+002  -0.91610045E+000   0.88965848E+001
   0.44965118E-002   0.84396890E-003   0.29916910E-003   0.15954871E+000   0.24388988E+000   0.11401806E+000   0.72025144E+000  -0.92891810E-001  -0.87177575E-001   0.36479524E+000  -0.87124561E+000  -0.37786580E+000   0.10603637E+000  -0.13099619E+001  -0.60366331E+000  -0.53623461E+001  -0.92742630E+000  -0.26681009E+000   0.78461233E+001   0.46608906E+001   0.15873678E+001  -0.18262008E+002  -0.12180100E+001  -0.27470481E+000  -0.16015640E+002  -0.23964489E+002  -0.94102646E+001  -0.30478482E+002  -0.91924391E+000   0.88955057E+001
   0.44960563E-002   0.84911374E-003   0.30138521E-003   0.12885734E+000   0.25502441E+000   0.12315033E+000   0.72324240E+000  -0.74670879E-001  -0.79171536E-001   0.38055039E+000  -0.86558148E+000  -0.37540958E+000   0.12052118E+000  -0.13077655E+001  -0.60304872E+000  -0.53611030E+001  -0.93391964E+000  -0.26962393E+000   0.78428606E+001   0.46651998E+001   0.15892874E+001  -0.18261773E+002  -0.12217716E+001  -0.27635563E+000  -0.16012995E+002  -0.23965983E+002  -0.94109421E+001  -0.30478156E+002  -0.92238736E+000   0.88944265E+001
   0.44955941E-002   0.85425695E-003   0.30360074E-003   0.96914647E-001   0.26360008E+000   0.13104576E+000   0.72568001E+000  -0.56391808E-001  -0.71104313E-001   0.39619959E+000  -0.85967325E+000  -0.37284750E+000   0.13499461E+000  -0.13054409E+001  -0.60237504E+000  -0.53598501E+001  -0.94041128E+000  -0.27243728E+000   0.78395949E+001   0.46695073E+001   0.15912064E+001  -0.18261538E+002  -0.12255331E+001  -0.27800643E+000  -0.16010349E+002  -0.23967477E+002  -0.94116195E+001  -0.30477829E+002  -0.92553080E+000   0.88933472E+001
   0.44951252E-002   0.85939856E-003   0.30581571E-003   0.64034612E-001   0.26951014E+000   0.13761477E+000   0.72756217E+000  -0.38068650E-001  -0.62982094E-001   0.41173841E+000  -0.85352256E+000  -0.37018028E+000   0.14945523E+000  -0.13029881E+001  -0.60164220E+000  -0.53585874E+001  -0.94690120E+000  -0.27525014E+000   0.78363264E+001   0.46738131E+001   0.15931248E+001  -0.18261301E+002  -0.12292946E+001  -0.27965723E+000  -0.16007704E+002  -0.23968971E+002  -0.94122968E+001  -0.30477502E+002  -0.92867423E+000   0.88922678E+001
   0.44946496E-002   0.86453862E-003   0.30803014E-003   0.30549517E-001   0.27269052E+000   0.14278863E+000   0.72888722E+000  -0.19715501E-001  -0.54811114E-001   0.42716246E+000  -0.84713109E+000  -0.36740866E+000   0.16390158E+000  -0.13004070E+001  -0.60085012E+000  -0.53573150E+001  -0.95338938E+000  -0.27806249E+000   0.78330549E+001   0.46781171E+001   0.15950427E+001  -0.18261064E+002  -0.12330560E+001  -0.28130800E+000  -0.16005058E+002  -0.23970465E+002  -0.94129740E+001  -0.30477174E+002  -0.93181765E+000   0.88911883E+001
   0.44941671E-002   0.86967716E-003   0.31024405E-003  -0.31995268E-002   0.27312188E+000   0.14652161E+000   0.72965391E+000  -0.13464916E-002  -0.46597650E-001   0.44246737E+000  -0.84050061E+000  -0.36453339E+000   0.17833219E+000  -0.12976975E+001  -0.59999874E+000  -0.53560327E+001  -0.95987583E+000  -0.28087433E+000   0.78297805E+001   0.46824194E+001   0.15969599E+001  -0.18260825E+002  -0.12368174E+001  -0.28295877E+000  -0.16002412E+002  -0.23971958E+002  -0.94136511E+001  -0.30476847E+002  -0.93496107E+000   0.88901088E+001
   0.44936779E-002   0.87481420E-003   0.31245747E-003  -0.36872385E-001   0.27082950E+000   0.14879190E+000   0.72986144E+000   0.17024224E-001  -0.38348017E-001   0.45764880E+000  -0.83363294E+000  -0.36155527E+000   0.19274561E+000  -0.12948597E+001  -0.59908801E+000  -0.53547407E+001  -0.96636052E+000  -0.28368566E+000   0.78265032E+001   0.46867199E+001   0.15988766E+001  -0.18260586E+002  -0.12405787E+001  -0.28460952E+000  -0.15999765E+002  -0.23973451E+002  -0.94143281E+001  -0.30476519E+002  -0.93810447E+000   0.88890291E+001
   0.44931818E-002   0.87994977E-003   0.31467040E-003  -0.70139344E-001   0.26588103E+000   0.14960141E+000   0.72950939E+000   0.35382479E-001  -0.30068561E-001   0.47270246E+000  -0.82652996E+000  -0.35847511E+000   0.20714037E+000  -0.12918934E+001  -0.59811787E+000  -0.53534389E+001  -0.97284345E+000  -0.28649647E+000   0.78232230E+001   0.46910187E+001   0.16007926E+001  -0.18260346E+002  -0.12443399E+001  -0.28626026E+000  -0.15997119E+002  -0.23974944E+002  -0.94150050E+001  -0.30476191E+002  -0.94124787E+000   0.88879494E+001
   0.44926788E-002   0.88508387E-003   0.31688285E-003  -0.10268951E+000   0.25838245E+000   0.14897447E+000   0.72859780E+000   0.53714104E-001  -0.21765658E-001   0.48762406E+000  -0.81919364E+000  -0.35529377E+000   0.22151499E+000  -0.12887987E+001  -0.59708830E+000  -0.53521273E+001  -0.97932460E+000  -0.28930676E+000   0.78199398E+001   0.46953157E+001   0.16027081E+001  -0.18260105E+002  -0.12481011E+001  -0.28791099E+000  -0.15994472E+002  -0.23976437E+002  -0.94156818E+001  -0.30475862E+002  -0.94439126E+000   0.88868696E+001
   0.44921689E-002   0.89021651E-003   0.31909483E-003  -0.13423767E+000   0.24847263E+000   0.14695566E+000   0.72712713E+000   0.72004938E-001  -0.13445706E-001   0.50240937E+000  -0.81162599E+000  -0.35201212E+000   0.23586800E+000  -0.12855756E+001  -0.59599925E+000  -0.53508059E+001  -0.98580396E+000  -0.29211652E+000   0.78166538E+001   0.46996110E+001   0.16046229E+001  -0.18259863E+002  -0.12518622E+001  -0.28956170E+000  -0.15991826E+002  -0.23977929E+002  -0.94163585E+001  -0.30475533E+002  -0.94753464E+000   0.88857898E+001
   0.44916520E-002   0.89534769E-003   0.32130634E-003  -0.16452934E+000   0.23631700E+000   0.14360692E+000   0.72509826E+000   0.90240837E-001  -0.51151223E-002   0.51705418E+000  -0.80382909E+000  -0.34863105E+000   0.25019792E+000  -0.12822242E+001  -0.59485070E+000  -0.53494748E+001  -0.99228152E+000  -0.29492575E+000   0.78133648E+001   0.47039045E+001   0.16065372E+001  -0.18259621E+002  -0.12556232E+001  -0.29121239E+000  -0.15989179E+002  -0.23979421E+002  -0.94170351E+001  -0.30475204E+002  -0.95067801E+000   0.88847098E+001
   0.44911281E-002   0.90047742E-003   0.32351739E-003  -0.19334386E+000   0.22210091E+000   0.13900433E+000   0.72251250E+000   0.10840769E+000   0.32196617E-002   0.53155433E+000  -0.79580507E+000  -0.34515150E+000   0.26450325E+000  -0.12787444E+001  -0.59364262E+000  -0.53481338E+001  -0.99875727E+000  -0.29773444E+000   0.78100729E+001   0.47081963E+001   0.16084508E+001  -0.18259377E+002  -0.12593842E+001  -0.29286308E+000  -0.15986532E+002  -0.23980913E+002  -0.94177116E+001  -0.30474875E+002  -0.95382137E+000   0.88836298E+001
   0.44905972E-002   0.90560568E-003   0.32572797E-003  -0.22049575E+000   0.20602316E+000   0.13323483E+000   0.71937158E+000   0.12649141E+000   0.11552206E-001   0.54590569E+000  -0.78755615E+000  -0.34157443E+000   0.27878251E+000  -0.12751364E+001  -0.59237501E+000  -0.53467832E+001  -0.10052312E+001  -0.30054258E+000   0.78067781E+001   0.47124863E+001   0.16103639E+001  -0.18259132E+002  -0.12631452E+001  -0.29451374E+000  -0.15983884E+002  -0.23982405E+002  -0.94183880E+001  -0.30474545E+002  -0.95696473E+000   0.88825496E+001
   0.44900594E-002   0.91073249E-003   0.32793809E-003  -0.24583443E+000   0.18828993E+000   0.12639290E+000   0.71567768E+000   0.14447799E+000   0.19876064E-001   0.56010415E+000  -0.77908458E+000  -0.33790081E+000   0.29303421E+000  -0.12714001E+001  -0.59104785E+000  -0.53454227E+001  -0.10117033E+001  -0.30335018E+000   0.78034803E+001   0.47167745E+001   0.16122763E+001  -0.18258887E+002  -0.12669060E+001  -0.29616440E+000  -0.15981237E+002  -0.23983896E+002  -0.94190643E+001  -0.30474215E+002  -0.96010807E+000   0.88814694E+001
   0.44895145E-002   0.91585782E-003   0.33014773E-003  -0.26924275E+000   0.16910960E+000   0.11857769E+000   0.71143338E+000   0.16235346E+000   0.28184794E-001   0.57414568E+000  -0.77039270E+000  -0.33413166E+000   0.30725685E+000  -0.12675358E+001  -0.58966114E+000  -0.53440525E+001  -0.10181735E+001  -0.30615722E+000   0.78001797E+001   0.47210610E+001   0.16141882E+001  -0.18258641E+002  -0.12706668E+001  -0.29781504E+000  -0.15978589E+002  -0.23985387E+002  -0.94197405E+001  -0.30473885E+002  -0.96325141E+000   0.88803891E+001
   0.44889625E-002   0.92098169E-003   0.33235690E-003  -0.29063463E+000   0.14868834E+000   0.10989039E+000   0.70664169E+000   0.18010393E+000   0.36471954E-001   0.58802624E+000  -0.76148289E+000  -0.33026801E+000   0.32144893E+000  -0.12635434E+001  -0.58821489E+000  -0.53426726E+001  -0.10246419E+001  -0.30896370E+000   0.77968762E+001   0.47253458E+001   0.16160994E+001  -0.18258394E+002  -0.12744276E+001  -0.29946566E+000  -0.15975942E+002  -0.23986878E+002  -0.94204166E+001  -0.30473555E+002  -0.96639474E+000   0.88793088E+001
   0.44884035E-002   0.92610408E-003   0.33456560E-003  -0.30995209E+000   0.12722669E+000   0.10043207E+000   0.70130605E+000   0.19771558E+000   0.44731117E-001   0.60174187E+000  -0.75235761E+000  -0.32631092E+000   0.33560895E+000  -0.12594232E+001  -0.58670913E+000  -0.53412828E+001  -0.10311084E+001  -0.31176962E+000   0.77935697E+001   0.47296287E+001   0.16180101E+001  -0.18258146E+002  -0.12781883E+001  -0.30111628E+000  -0.15973294E+002  -0.23988368E+002  -0.94210926E+001  -0.30473224E+002  -0.96953805E+000   0.88782283E+001
   0.44878375E-002   0.93122499E-003   0.33677382E-003  -0.32716199E+000   0.10491694E+000   0.90302003E-001   0.69543031E+000   0.21517471E+000   0.52955868E-001   0.61528863E+000  -0.74301935E+000  -0.32226147E+000   0.34973540E+000  -0.12551752E+001  -0.58514386E+000  -0.53398834E+001  -0.10375730E+001  -0.31457496E+000   0.77902603E+001   0.47339099E+001   0.16199201E+001  -0.18257897E+002  -0.12819489E+001  -0.30276687E+000  -0.15970646E+002  -0.23989859E+002  -0.94217685E+001  -0.30472893E+002  -0.97268136E+000   0.88771478E+001
   0.44872645E-002   0.93634443E-003   0.33898156E-003  -0.34225277E+000   0.81941330E-001   0.79596331E-001   0.68901876E+000   0.23246769E+000   0.61139813E-001   0.62866264E+000  -0.73347069E+000  -0.31812079E+000   0.36382677E+000  -0.12507997E+001  -0.58351912E+000  -0.53384741E+001  -0.10440358E+001  -0.31737974E+000   0.77869481E+001   0.47381893E+001   0.16218296E+001  -0.18257647E+002  -0.12857095E+001  -0.30441746E+000  -0.15967997E+002  -0.23991349E+002  -0.94224443E+001  -0.30472561E+002  -0.97582466E+000   0.88760672E+001
   0.44866844E-002   0.94146240E-003   0.34118881E-003  -0.35523117E+000   0.58470943E-001   0.68407126E-001   0.68207609E+000   0.24958103E+000   0.69276583E-001   0.64186005E+000  -0.72371424E+000  -0.31389002E+000   0.37788156E+000  -0.12462967E+001  -0.58183495E+000  -0.53370552E+001  -0.10504966E+001  -0.32018393E+000   0.77836329E+001   0.47424670E+001   0.16237384E+001  -0.18257396E+002  -0.12894700E+001  -0.30606802E+000  -0.15965349E+002  -0.23992839E+002  -0.94231200E+001  -0.30472230E+002  -0.97896795E+000   0.88749865E+001
   0.44860972E-002   0.94657890E-003   0.34339559E-003  -0.36611925E+000   0.34665084E-001   0.56821765E-001   0.67460740E+000   0.26650134E+000   0.77359837E-001   0.65487706E+000  -0.71375270E+000  -0.30957030E+000   0.39189825E+000  -0.12416665E+001  -0.58009139E+000  -0.53356265E+001  -0.10569555E+001  -0.32298754E+000   0.77803148E+001   0.47467429E+001   0.16256466E+001  -0.18257145E+002  -0.12932304E+001  -0.30771858E+000  -0.15962700E+002  -0.23994328E+002  -0.94237956E+001  -0.30471898E+002  -0.98211124E+000   0.88739057E+001
   0.44855031E-002   0.95169393E-003   0.34560189E-003  -0.37495165E+000   0.10671132E-001   0.44922562E-001   0.66661822E+000   0.28321540E+000   0.85383271E-001   0.66770992E+000  -0.70358880E+000  -0.30516284E+000   0.40587533E+000  -0.12369092E+001  -0.57828849E+000  -0.53341880E+001  -0.10634125E+001  -0.32579056E+000   0.77769938E+001   0.47510170E+001   0.16275542E+001  -0.18256892E+002  -0.12969908E+001  -0.30936911E+000  -0.15960051E+002  -0.23995817E+002  -0.94244711E+001  -0.30471566E+002  -0.98525451E+000   0.88728248E+001
   0.44849020E-002   0.95680750E-003   0.34780771E-003  -0.38177317E+000  -0.13375298E-001   0.32786598E-001   0.65811447E+000   0.29971009E+000   0.93340618E-001   0.68035491E+000  -0.69322535E+000  -0.30066884E+000   0.41981128E+000  -0.12320251E+001  -0.57642631E+000  -0.53327398E+001  -0.10698675E+001  -0.32859298E+000   0.77736699E+001   0.47552894E+001   0.16294613E+001  -0.18256639E+002  -0.13007511E+001  -0.31101964E+000  -0.15957402E+002  -0.23997306E+002  -0.94251465E+001  -0.30471233E+002  -0.98839777E+000   0.88717439E+001
   0.44842938E-002   0.96191962E-003   0.35001305E-003  -0.38663664E+000  -0.37349959E-001   0.20485721E-001   0.64910247E+000   0.31597249E+000   0.10122566E+000   0.69280837E+000  -0.68266519E+000  -0.29608955E+000   0.43370459E+000  -0.12270145E+001  -0.57450492E+000  -0.53312819E+001  -0.10763206E+001  -0.33139480E+000   0.77703431E+001   0.47595599E+001   0.16313677E+001  -0.18256385E+002  -0.13045113E+001  -0.31267014E+000  -0.15954753E+002  -0.23998795E+002  -0.94258218E+001  -0.30470900E+002  -0.99154103E+000   0.88706629E+001
   0.44836786E-002   0.96703031E-003   0.35221793E-003  -0.38960113E+000  -0.61139417E-001   0.80866473E-002   0.63958897E+000   0.33198980E+000   0.10903221E+000   0.70506671E+000  -0.67191123E+000  -0.29142622E+000   0.44755373E+000  -0.12218775E+001  -0.57252439E+000  -0.53298142E+001  -0.10827717E+001  -0.33419602E+000   0.77670134E+001   0.47638287E+001   0.16332735E+001  -0.18256130E+002  -0.13082715E+001  -0.31432064E+000  -0.15952104E+002  -0.24000284E+002  -0.94264970E+001  -0.30470567E+002  -0.99468427E+000   0.88695818E+001
   0.44830565E-002   0.97213957E-003   0.35442233E-003  -0.39073041E+000  -0.84640394E-001  -0.43488429E-002   0.62958109E+000   0.34774945E+000   0.11675417E+000   0.71712635E+000  -0.66096645E+000  -0.28668014E+000   0.46135720E+000  -0.12166145E+001  -0.57048481E+000  -0.53283368E+001  -0.10892209E+001  -0.33699663E+000   0.77636808E+001   0.47680957E+001   0.16351786E+001  -0.18255874E+002  -0.13120317E+001  -0.31597111E+000  -0.15949455E+002  -0.24001772E+002  -0.94271721E+001  -0.30470234E+002  -0.99782751E+000   0.88685006E+001
   0.44824274E-002   0.97724742E-003   0.35662627E-003  -0.39009166E+000  -0.10775906E+000  -0.16763658E-001   0.61908635E+000   0.36323900E+000   0.12438547E+000   0.72898378E+000  -0.64983385E+000  -0.28185263E+000   0.47511346E+000  -0.12112257E+001  -0.56838626E+000  -0.53268496E+001  -0.10956680E+001  -0.33979662E+000   0.77603453E+001   0.47723609E+001   0.16370832E+001  -0.18255617E+002  -0.13157917E+001  -0.31762158E+000  -0.15946805E+002  -0.24003260E+002  -0.94278471E+001  -0.30469901E+002  -0.10009707E+001   0.88674193E+001
   0.44817912E-002   0.98235387E-003   0.35882975E-003  -0.38775449E+000  -0.13041030E+000  -0.29105118E-001   0.60811265E+000   0.37844624E+000   0.13192012E+000   0.74063556E+000  -0.63851652E+000  -0.27694500E+000   0.48882101E+000  -0.12057115E+001  -0.56622885E+000  -0.53253528E+001  -0.11021131E+001  -0.34259599E+000   0.77570069E+001   0.47766244E+001   0.16389872E+001  -0.18255359E+002  -0.13195517E+001  -0.31927202E+000  -0.15944155E+002  -0.24004748E+002  -0.94285220E+001  -0.30469567E+002  -0.10041140E+001   0.88663379E+001
   0.44811481E-002   0.98745894E-003   0.36103278E-003  -0.38379001E+000  -0.15251701E+000  -0.41324649E-001   0.59666828E+000   0.39335917E+000   0.13935218E+000   0.75207826E+000  -0.62701757E+000  -0.27195863E+000   0.50247833E+000  -0.12000721E+001  -0.56401268E+000  -0.53238462E+001  -0.11085563E+001  -0.34539474E+000   0.77536656E+001   0.47808860E+001   0.16408905E+001  -0.18255101E+002  -0.13233116E+001  -0.32092246E+000  -0.15941505E+002  -0.24006235E+002  -0.94291968E+001  -0.30469232E+002  -0.10072572E+001   0.88652565E+001
   0.44804981E-002   0.99256264E-003   0.36323536E-003  -0.37827025E+000  -0.17400937E+000  -0.53377490E-001   0.58476189E+000   0.40796597E+000   0.14667580E+000   0.76330855E+000  -0.61534020E+000  -0.26689488E+000   0.51608388E+000  -0.11943079E+001  -0.56173786E+000  -0.53223299E+001  -0.11149974E+001  -0.34819285E+000   0.77503214E+001   0.47851459E+001   0.16427932E+001  -0.18254841E+002  -0.13270715E+001  -0.32257287E+000  -0.15938855E+002  -0.24007723E+002  -0.94298715E+001  -0.30468898E+002  -0.10104004E+001   0.88641750E+001
   0.44798410E-002   0.99766499E-003   0.36543750E-003  -0.37126753E+000  -0.19482419E+000  -0.65222383E-001   0.57240253E+000   0.42225508E+000   0.15388521E+000   0.77432312E+000  -0.60348761E+000  -0.26175515E+000   0.52963617E+000  -0.11884192E+001  -0.55940451E+000  -0.53208038E+001  -0.11214365E+001  -0.35099033E+000   0.77469743E+001   0.47894040E+001   0.16446954E+001  -0.18254581E+002  -0.13308313E+001  -0.32422327E+000  -0.15936205E+002  -0.24009210E+002  -0.94305461E+001  -0.30468563E+002  -0.10135436E+001   0.88630934E+001
   0.44791770E-002   0.10027660E-002   0.36763921E-003  -0.36285414E+000  -0.21490430E+000  -0.76821288E-001   0.55959958E+000   0.43621517E+000   0.16097471E+000   0.78511873E+000  -0.59146311E+000  -0.25654088E+000   0.54313366E+000  -0.11824065E+001  -0.55701277E+000  -0.53192681E+001  -0.11278735E+001  -0.35378717E+000   0.77436243E+001   0.47936603E+001   0.16465969E+001  -0.18254320E+002  -0.13345911E+001  -0.32587366E+000  -0.15933554E+002  -0.24010696E+002  -0.94312206E+001  -0.30468228E+002  -0.10166867E+001   0.88620117E+001
   0.44785060E-002   0.10078657E-002   0.36984049E-003  -0.35310197E+000  -0.23419796E+000  -0.88139103E-001   0.54636280E+000   0.44983513E+000   0.16793870E+000   0.79569220E+000  -0.57927002E+000  -0.25125350E+000   0.55657484E+000  -0.11762700E+001  -0.55456277E+000  -0.53177226E+001  -0.11343085E+001  -0.35658336E+000   0.77402714E+001   0.47979148E+001   0.16484978E+001  -0.18254057E+002  -0.13383507E+001  -0.32752403E+000  -0.15930903E+002  -0.24012183E+002  -0.94318950E+001  -0.30467893E+002  -0.10198299E+001   0.88609299E+001
